VentaID,FechaID,Fecha,ClienteID,ProductoID,SucursalID,Cantidad,PrecioUnitario,PorcentajeDescuento,MontoDescuento,PrecioConDescuento,MontoNeto,CostoTotal,UtilidadBruta,MargenBruto,IVA,MontoConIVA,Canal,MetodoPago,Estatus
VEN019560,20251014,2025-10-14,CLI0431,PROD0063,SUC015,1,526.27,0.1,52.63,473.64,473.64,154.99,318.65,0.6728,75.78,549.42,Teléfono,Tarjeta Crédito,Completada
VEN019561,20250325,2025-03-25,CLI0066,PROD0036,SUC001,1,577.43,0.0,0.0,577.43,577.43,284.5,292.93,0.5073,92.39,669.82,App Móvil,Tarjeta Crédito,Completada
VEN019562,20250415,2025-04-15,CLI0991,PROD0115,SUC011,2,316.26,0.1,63.25,284.63,569.26,337.0,232.26,0.408,91.08,660.34,Presencial,Tarjeta Crédito,Completada
VEN019563,20240626,2024-06-26,CLI0709,PROD0086,SUC010,1,591.24,0.15,88.69,502.55,502.55,269.9,232.65,0.4629,80.41,582.96,App Móvil,Tarjeta Débito,Completada
VEN019564,20241106,2024-11-06,CLI0722,PROD0133,SUC018,2,194.05,0.0,0.0,194.05,388.1,196.38,191.72,0.494,62.1,450.2,Presencial,Tarjeta Crédito,Completada
VEN019565,20251107,2025-11-07,CLI0468,PROD0068,SUC012,3,573.65,0.0,0.0,573.65,1720.95,640.89,1080.06,0.6276,275.35,1996.3,Web,Efectivo,Completada
VEN019566,20240326,2024-03-26,CLI0549,PROD0001,SUC017,2,851.16,0.0,0.0,851.16,1702.32,553.76,1148.56,0.6747,272.37,1974.69,App Móvil,Tarjeta Débito,Completada
VEN019567,20251112,2025-11-12,CLI0995,PROD0029,SUC020,2,670.3,0.15,201.09,569.76,1139.52,561.44,578.08,0.5073,182.32,1321.84,Presencial,Tarjeta Débito,Cancelada
VEN019568,20241226,2024-12-26,CLI0595,PROD0200,SUC004,1,653.97,0.0,0.0,653.97,653.97,367.2,286.77,0.4385,104.64,758.61,Presencial,OXXO Pay,Completada
VEN019569,20251104,2025-11-04,CLI0211,PROD0060,SUC002,1,407.29,0.1,40.73,366.56,366.56,140.43,226.13,0.6169,58.65,425.21,Presencial,Tarjeta Débito,Completada
VEN019570,20241023,2024-10-23,CLI0966,PROD0099,SUC016,1,575.58,0.15,86.34,489.24,489.24,343.68,145.56,0.2975,78.28,567.52,App Móvil,Tarjeta Crédito,Completada
VEN019571,20241104,2024-11-04,CLI0541,PROD0172,SUC014,4,530.49,0.0,0.0,530.49,2121.96,1206.56,915.4,0.4314,339.51,2461.47,Presencial,Tarjeta Débito,Completada
VEN019572,20250821,2025-08-21,CLI0019,PROD0003,SUC014,1,113.02,0.0,0.0,113.02,113.02,53.15,59.87,0.5297,18.08,131.1,Presencial,Tarjeta Crédito,Completada
VEN019573,20250925,2025-09-25,CLI0575,PROD0109,SUC008,1,427.14,0.0,0.0,427.14,427.14,293.62,133.52,0.3126,68.34,495.48,App Móvil,Tarjeta Débito,Completada
VEN019574,20240731,2024-07-31,CLI0065,PROD0042,SUC002,2,796.72,0.05,79.67,756.88,1513.76,648.68,865.08,0.5715,242.2,1755.96,App Móvil,Transferencia,Completada
VEN019575,20251222,2025-12-22,CLI0529,PROD0039,SUC015,1,526.35,0.15,78.95,447.4,447.4,260.7,186.7,0.4173,71.58,518.98,Presencial,Tarjeta Débito,Completada
VEN019576,20240323,2024-03-23,CLI0825,PROD0030,SUC012,1,672.42,0.15,100.86,571.56,571.56,355.11,216.45,0.3787,91.45,663.01,Presencial,Tarjeta Débito,Completada
VEN019577,20240305,2024-03-05,CLI0542,PROD0145,SUC011,1,2296.65,0.0,0.0,2296.65,2296.65,660.75,1635.9,0.7123,367.46,2664.11,App Móvil,Efectivo,Completada
VEN019578,20250404,2025-04-04,CLI0377,PROD0055,SUC015,2,646.82,0.0,0.0,646.82,1293.64,615.38,678.26,0.5243,206.98,1500.62,Presencial,Tarjeta Débito,Completada
VEN019579,20250723,2025-07-23,CLI0886,PROD0008,SUC020,2,1165.07,0.0,0.0,1165.07,2330.14,742.38,1587.76,0.6814,372.82,2702.96,Presencial,Transferencia,Completada
VEN019580,20251219,2025-12-19,CLI0930,PROD0011,SUC016,1,745.06,0.0,0.0,745.06,745.06,311.96,433.1,0.5813,119.21,864.27,App Móvil,Tarjeta Crédito,Completada
VEN019581,20241130,2024-11-30,CLI0353,PROD0019,SUC019,4,940.45,0.0,0.0,940.45,3761.8,1210.92,2550.88,0.6781,601.89,4363.69,Teléfono,Tarjeta Crédito,Completada
VEN019582,20240202,2024-02-02,CLI0500,PROD0170,SUC010,2,1429.28,0.0,0.0,1429.28,2858.56,2119.9,738.66,0.2584,457.37,3315.93,App Móvil,Tarjeta Débito,Completada
VEN019583,20250412,2025-04-12,CLI0984,PROD0062,SUC019,5,616.59,0.0,0.0,616.59,3082.95,1481.35,1601.6,0.5195,493.27,3576.22,Presencial,Tarjeta Débito,Completada
VEN019584,20240929,2024-09-29,CLI0166,PROD0175,SUC015,4,867.23,0.0,0.0,867.23,3468.92,1992.2,1476.72,0.4257,555.03,4023.95,Presencial,Efectivo,Completada
VEN019585,20241209,2024-12-09,CLI0301,PROD0141,SUC009,1,2621.03,0.0,0.0,2621.03,2621.03,927.32,1693.71,0.6462,419.36,3040.39,App Móvil,Efectivo,Completada
VEN019586,20241228,2024-12-28,CLI0435,PROD0151,SUC011,1,999.52,0.05,49.98,949.54,949.54,444.29,505.25,0.5321,151.93,1101.47,Presencial,Tarjeta Débito,Completada
VEN019587,20240301,2024-03-01,CLI0091,PROD0042,SUC005,1,796.72,0.0,0.0,796.72,796.72,324.34,472.38,0.5929,127.48,924.2,App Móvil,Tarjeta Débito,Completada
VEN019588,20241227,2024-12-27,CLI0268,PROD0038,SUC002,1,812.58,0.05,40.63,771.95,771.95,312.36,459.59,0.5954,123.51,895.46,Web,Tarjeta Crédito,Completada
VEN019589,20241207,2024-12-07,CLI0546,PROD0088,SUC010,1,500.74,0.0,0.0,500.74,500.74,320.22,180.52,0.3605,80.12,580.86,Presencial,Tarjeta Crédito,Completada
VEN019590,20250711,2025-07-11,CLI0221,PROD0062,SUC020,3,616.59,0.1,184.98,554.93,1664.79,888.81,775.98,0.4661,266.37,1931.16,Presencial,OXXO Pay,Completada
VEN019591,20250514,2025-05-14,CLI0685,PROD0077,SUC018,5,68.4,0.0,0.0,68.4,342.0,219.7,122.3,0.3576,54.72,396.72,App Móvil,Efectivo,Completada
VEN019592,20240608,2024-06-08,CLI0354,PROD0007,SUC001,3,1034.38,0.1,310.31,930.94,2792.82,1325.34,1467.48,0.5254,446.85,3239.67,App Móvil,Tarjeta Crédito,Cancelada
VEN019593,20240703,2024-07-03,CLI0080,PROD0192,SUC020,3,1218.16,0.15,548.17,1035.44,3106.32,2361.15,745.17,0.2399,497.01,3603.33,Presencial,Tarjeta Crédito,Completada
VEN019594,20240820,2024-08-20,CLI0767,PROD0007,SUC010,3,1034.38,0.1,310.31,930.94,2792.82,1325.34,1467.48,0.5254,446.85,3239.67,App Móvil,Tarjeta Crédito,Completada
VEN019595,20240601,2024-06-01,CLI0570,PROD0023,SUC004,5,539.37,0.0,0.0,539.37,2696.85,1429.6,1267.25,0.4699,431.5,3128.35,Presencial,Efectivo,Completada
VEN019596,20250520,2025-05-20,CLI0825,PROD0114,SUC019,4,666.99,0.0,0.0,666.99,2667.96,1810.76,857.2,0.3213,426.87,3094.83,Presencial,Tarjeta Crédito,Completada
VEN019597,20251229,2025-12-29,CLI0364,PROD0020,SUC019,2,877.49,0.0,0.0,877.49,1754.98,781.14,973.84,0.5549,280.8,2035.78,Presencial,Efectivo,Completada
VEN019598,20250517,2025-05-17,CLI0018,PROD0013,SUC018,1,292.63,0.0,0.0,292.63,292.63,128.79,163.84,0.5599,46.82,339.45,Presencial,Tarjeta Crédito,Completada
VEN019599,20250416,2025-04-16,CLI0043,PROD0020,SUC013,2,877.49,0.0,0.0,877.49,1754.98,781.14,973.84,0.5549,280.8,2035.78,Presencial,Tarjeta Crédito,Completada
VEN019600,20241201,2024-12-01,CLI0793,PROD0007,SUC006,2,1034.38,0.0,0.0,1034.38,2068.76,883.56,1185.2,0.5729,331.0,2399.76,Presencial,Transferencia,Completada
VEN019601,20241019,2024-10-19,CLI0419,PROD0036,SUC006,1,577.43,0.1,57.74,519.69,519.69,284.5,235.19,0.4526,83.15,602.84,Teléfono,Tarjeta Crédito,Completada
VEN019602,20251202,2025-12-02,CLI0978,PROD0038,SUC020,1,812.58,0.0,0.0,812.58,812.58,312.36,500.22,0.6156,130.01,942.59,App Móvil,Efectivo,Completada
VEN019603,20251221,2025-12-21,CLI0831,PROD0075,SUC007,2,501.04,0.0,0.0,501.04,1002.08,574.3,427.78,0.4269,160.33,1162.41,Presencial,Tarjeta Crédito,Completada
VEN019604,20241230,2024-12-30,CLI0015,PROD0064,SUC010,1,743.82,0.2,148.76,595.06,595.06,228.5,366.56,0.616,95.21,690.27,Presencial,Tarjeta Crédito,Completada
VEN019605,20240930,2024-09-30,CLI0874,PROD0068,SUC016,4,573.65,0.0,0.0,573.65,-2294.6,854.52,-1440.08,0.6276,367.14,2661.74,Presencial,Tarjeta Crédito,Devuelta
VEN019606,20250909,2025-09-09,CLI0203,PROD0098,SUC017,5,139.08,0.05,34.77,132.13,660.65,441.7,218.95,0.3314,105.7,766.35,Presencial,Transferencia,Completada
VEN019607,20240506,2024-05-06,CLI0488,PROD0032,SUC010,5,631.6,0.0,0.0,631.6,3158.0,1594.8,1563.2,0.495,505.28,3663.28,App Móvil,Tarjeta Débito,Completada
VEN019608,20250904,2025-09-04,CLI0507,PROD0017,SUC010,1,1096.02,0.0,0.0,1096.02,1096.02,384.59,711.43,0.6491,175.36,1271.38,Presencial,Tarjeta Crédito,Completada
VEN019609,20251024,2025-10-24,CLI0053,PROD0164,SUC009,1,2767.04,0.0,0.0,2767.04,2767.04,970.12,1796.92,0.6494,442.73,3209.77,App Móvil,Tarjeta Débito,Completada
VEN019610,20240503,2024-05-03,CLI0116,PROD0102,SUC009,1,395.49,0.0,0.0,395.49,395.49,205.93,189.56,0.4793,63.28,458.77,App Móvil,Tarjeta Débito,Completada
VEN019611,20251224,2025-12-24,CLI0430,PROD0007,SUC016,2,1034.38,0.0,0.0,1034.38,2068.76,883.56,1185.2,0.5729,331.0,2399.76,Presencial,Tarjeta Crédito,Completada
VEN019612,20251227,2025-12-27,CLI0644,PROD0190,SUC002,1,613.64,0.05,30.68,582.96,582.96,398.38,184.58,0.3166,93.27,676.23,Presencial,Efectivo,Completada
VEN019613,20251210,2025-12-10,CLI0259,PROD0116,SUC017,4,170.25,0.0,0.0,170.25,681.0,362.76,318.24,0.4673,108.96,789.96,Presencial,Tarjeta Débito,Completada
VEN019614,20241230,2024-12-30,CLI0527,PROD0020,SUC005,1,877.49,0.0,0.0,877.49,877.49,390.57,486.92,0.5549,140.4,1017.89,Presencial,Tarjeta Crédito,Completada
VEN019615,20240816,2024-08-16,CLI0384,PROD0191,SUC004,2,2103.38,0.0,0.0,2103.38,4206.76,2329.28,1877.48,0.4463,673.08,4879.84,Presencial,Transferencia,Completada
VEN019616,20250321,2025-03-21,CLI0631,PROD0053,SUC003,3,762.39,0.0,0.0,762.39,2287.17,743.79,1543.38,0.6748,365.95,2653.12,Presencial,Tarjeta Crédito,Completada
VEN019617,20241205,2024-12-05,CLI0431,PROD0195,SUC006,3,981.86,0.0,0.0,981.86,2945.58,2201.52,744.06,0.2526,471.29,3416.87,Presencial,Tarjeta Débito,Cancelada
VEN019618,20240702,2024-07-02,CLI0854,PROD0013,SUC017,1,292.63,0.0,0.0,292.63,292.63,128.79,163.84,0.5599,46.82,339.45,App Móvil,OXXO Pay,Completada
VEN019619,20241206,2024-12-06,CLI0984,PROD0021,SUC011,1,227.36,0.0,0.0,227.36,227.36,113.52,113.84,0.5007,36.38,263.74,Presencial,Transferencia,Completada
VEN019620,20250524,2025-05-24,CLI0916,PROD0109,SUC007,1,427.14,0.1,42.71,384.43,384.43,293.62,90.81,0.2362,61.51,445.94,App Móvil,Tarjeta Crédito,Completada
VEN019621,20240308,2024-03-08,CLI0158,PROD0003,SUC005,5,113.02,0.0,0.0,113.02,565.1,265.75,299.35,0.5297,90.42,655.52,Presencial,Tarjeta Crédito,Completada
VEN019622,20241102,2024-11-02,CLI0462,PROD0003,SUC016,2,113.02,0.05,11.3,107.37,214.74,106.3,108.44,0.505,34.36,249.1,Presencial,Tarjeta Crédito,Completada
VEN019623,20240125,2024-01-25,CLI0463,PROD0133,SUC011,2,194.05,0.1,38.81,174.64,349.28,196.38,152.9,0.4378,55.88,405.16,Web,Tarjeta Crédito,Completada
VEN019624,20250819,2025-08-19,CLI0841,PROD0022,SUC003,3,984.35,0.0,0.0,984.35,2953.05,1175.31,1777.74,0.602,472.49,3425.54,Presencial,Efectivo,Completada
VEN019625,20250511,2025-05-11,CLI0362,PROD0175,SUC009,1,867.23,0.0,0.0,867.23,867.23,498.05,369.18,0.4257,138.76,1005.99,Presencial,Efectivo,Completada
VEN019626,20240229,2024-02-29,CLI0551,PROD0062,SUC010,1,616.59,0.0,0.0,616.59,616.59,296.27,320.32,0.5195,98.65,715.24,Web,Tarjeta Débito,Completada
VEN019627,20251220,2025-12-20,CLI0609,PROD0162,SUC009,2,2247.81,0.3,1348.69,1573.47,3146.94,1145.04,2001.9,0.6361,503.51,3650.45,Web,Efectivo,Completada
VEN019628,20240131,2024-01-31,CLI0105,PROD0062,SUC007,4,616.59,0.0,0.0,616.59,2466.36,1185.08,1281.28,0.5195,394.62,2860.98,Teléfono,Tarjeta Débito,Completada
VEN019629,20250329,2025-03-29,CLI0563,PROD0080,SUC008,2,478.19,0.15,143.46,406.46,812.92,531.94,280.98,0.3456,130.07,942.99,App Móvil,Tarjeta Débito,Completada
VEN019630,20250916,2025-09-16,CLI0242,PROD0046,SUC016,1,498.77,0.15,74.82,423.95,423.95,248.89,175.06,0.4129,67.83,491.78,Web,Tarjeta Débito,Completada
VEN019631,20250928,2025-09-28,CLI0194,PROD0109,SUC020,1,427.14,0.0,0.0,427.14,-427.14,293.62,-133.52,0.3126,68.34,495.48,Web,Tarjeta Débito,Devuelta
VEN019632,20240209,2024-02-09,CLI0244,PROD0047,SUC001,1,497.29,0.25,124.32,372.97,-372.97,166.74,-206.23,0.5529,59.68,432.65,Presencial,Efectivo,Devuelta
VEN019633,20251130,2025-11-30,CLI0090,PROD0030,SUC013,1,672.42,0.0,0.0,672.42,672.42,355.11,317.31,0.4719,107.59,780.01,App Móvil,Tarjeta Crédito,Completada
VEN019634,20251204,2025-12-04,CLI0064,PROD0010,SUC002,4,533.45,0.0,0.0,533.45,2133.8,1151.2,982.6,0.4605,341.41,2475.21,Presencial,Tarjeta Crédito,Completada
VEN019635,20250227,2025-02-27,CLI0647,PROD0007,SUC005,3,1034.38,0.0,0.0,1034.38,3103.14,1325.34,1777.8,0.5729,496.5,3599.64,App Móvil,Tarjeta Débito,Completada
VEN019636,20241225,2024-12-25,CLI0944,PROD0045,SUC012,2,750.6,0.0,0.0,750.6,1501.2,398.56,1102.64,0.7345,240.19,1741.39,Presencial,Tarjeta Débito,Cancelada
VEN019637,20240216,2024-02-16,CLI0688,PROD0122,SUC017,2,375.71,0.1,75.14,338.14,676.28,442.22,234.06,0.3461,108.2,784.48,Presencial,Efectivo,Completada
VEN019638,20250228,2025-02-28,CLI0319,PROD0027,SUC010,4,483.41,0.0,0.0,483.41,1933.64,1046.08,887.56,0.459,309.38,2243.02,Web,Tarjeta Crédito,Completada
VEN019639,20241201,2024-12-01,CLI0341,PROD0043,SUC018,1,91.41,0.2,18.28,73.13,73.13,41.09,32.04,0.4381,11.7,84.83,App Móvil,Efectivo,Completada
VEN019640,20250912,2025-09-12,CLI0543,PROD0172,SUC015,2,530.49,0.25,265.24,397.87,795.74,603.28,192.46,0.2419,127.32,923.06,Presencial,Tarjeta Débito,Completada
VEN019641,20241129,2024-11-29,CLI0871,PROD0104,SUC005,1,601.27,0.05,30.06,571.21,571.21,323.18,248.03,0.4342,91.39,662.6,Presencial,Tarjeta Crédito,Completada
VEN019642,20250607,2025-06-07,CLI0189,PROD0175,SUC015,2,867.23,0.0,0.0,867.23,1734.46,996.1,738.36,0.4257,277.51,2011.97,Presencial,Efectivo,Completada
VEN019643,20240410,2024-04-10,CLI0471,PROD0173,SUC008,1,1537.34,0.0,0.0,1537.34,1537.34,1041.7,495.64,0.3224,245.97,1783.31,Web,Tarjeta Débito,Completada
VEN019644,20240507,2024-05-07,CLI0500,PROD0007,SUC016,1,1034.38,0.05,51.72,982.66,982.66,441.78,540.88,0.5504,157.23,1139.89,Presencial,Efectivo,Completada
VEN019645,20240511,2024-05-11,CLI0935,PROD0188,SUC006,1,1848.53,0.15,277.28,1571.25,1571.25,1296.93,274.32,0.1746,251.4,1822.65,Presencial,Transferencia,Cancelada
VEN019646,20240217,2024-02-17,CLI0539,PROD0007,SUC003,2,1034.38,0.05,103.44,982.66,1965.32,883.56,1081.76,0.5504,314.45,2279.77,App Móvil,Tarjeta Crédito,Completada
VEN019647,20250213,2025-02-13,CLI0780,PROD0178,SUC014,4,2127.99,0.1,851.2,1915.19,7660.76,5022.04,2638.72,0.3444,1225.72,8886.48,Presencial,Tarjeta Crédito,Completada
VEN019648,20251004,2025-10-04,CLI0079,PROD0086,SUC013,1,591.24,0.0,0.0,591.24,591.24,269.9,321.34,0.5435,94.6,685.84,App Móvil,Transferencia,Completada
VEN019649,20250420,2025-04-20,CLI0332,PROD0082,SUC012,4,142.99,0.1,57.2,128.69,514.76,365.88,148.88,0.2892,82.36,597.12,Web,Tarjeta Débito,Completada
VEN019650,20250313,2025-03-13,CLI0610,PROD0118,SUC006,3,167.36,0.0,0.0,167.36,502.08,272.04,230.04,0.4582,80.33,582.41,Web,Tarjeta Débito,Completada
VEN019651,20250603,2025-06-03,CLI0675,PROD0164,SUC005,1,2767.04,0.0,0.0,2767.04,2767.04,970.12,1796.92,0.6494,442.73,3209.77,Presencial,Tarjeta Débito,Completada
VEN019652,20241105,2024-11-05,CLI0891,PROD0099,SUC019,2,575.58,0.0,0.0,575.58,1151.16,687.36,463.8,0.4029,184.19,1335.35,Presencial,Tarjeta Crédito,Completada
VEN019653,20241113,2024-11-13,CLI0590,PROD0062,SUC011,1,616.59,0.0,0.0,616.59,616.59,296.27,320.32,0.5195,98.65,715.24,App Móvil,Efectivo,Completada
VEN019654,20241020,2024-10-20,CLI0291,PROD0013,SUC010,1,292.63,0.0,0.0,292.63,292.63,128.79,163.84,0.5599,46.82,339.45,Presencial,OXXO Pay,Completada
VEN019655,20250710,2025-07-10,CLI0542,PROD0133,SUC017,2,194.05,0.0,0.0,194.05,388.1,196.38,191.72,0.494,62.1,450.2,Presencial,Tarjeta Crédito,Completada
VEN019656,20240522,2024-05-22,CLI0711,PROD0016,SUC002,4,280.34,0.0,0.0,280.34,1121.36,451.24,670.12,0.5976,179.42,1300.78,Presencial,Tarjeta Débito,Completada
VEN019657,20240118,2024-01-18,CLI0783,PROD0120,SUC014,5,162.63,0.05,40.66,154.5,772.5,545.95,226.55,0.2933,123.6,896.1,App Móvil,Tarjeta Crédito,Completada
VEN019658,20250405,2025-04-05,CLI0946,PROD0079,SUC003,5,184.88,0.15,138.66,157.15,785.75,484.3,301.45,0.3836,125.72,911.47,Presencial,Tarjeta Débito,Completada
VEN019659,20251213,2025-12-13,CLI0179,PROD0057,SUC006,1,722.57,0.0,0.0,722.57,722.57,201.89,520.68,0.7206,115.61,838.18,Web,Tarjeta Crédito,Completada
VEN019660,20250419,2025-04-19,CLI0658,PROD0097,SUC014,4,306.83,0.0,0.0,306.83,1227.32,568.0,659.32,0.5372,196.37,1423.69,App Móvil,Tarjeta Crédito,Completada
VEN019661,20250923,2025-09-23,CLI0188,PROD0130,SUC007,3,199.98,0.0,0.0,199.98,599.94,375.15,224.79,0.3747,95.99,695.93,App Móvil,OXXO Pay,Completada
VEN019662,20250528,2025-05-28,CLI0323,PROD0183,SUC016,4,2054.98,0.0,0.0,2054.98,8219.92,5799.16,2420.76,0.2945,1315.19,9535.11,Presencial,Tarjeta Débito,Completada
VEN019663,20241230,2024-12-30,CLI0135,PROD0038,SUC011,1,812.58,0.15,121.89,690.69,690.69,312.36,378.33,0.5478,110.51,801.2,Web,Efectivo,Completada
VEN019664,20250718,2025-07-18,CLI0774,PROD0185,SUC008,4,571.24,0.0,0.0,571.24,2284.96,1698.64,586.32,0.2566,365.59,2650.55,Web,Tarjeta Crédito,Completada
VEN019665,20251028,2025-10-28,CLI0917,PROD0190,SUC018,1,613.64,0.0,0.0,613.64,613.64,398.38,215.26,0.3508,98.18,711.82,Web,Tarjeta Débito,Completada
VEN019666,20240725,2024-07-25,CLI0024,PROD0140,SUC013,1,812.91,0.0,0.0,812.91,812.91,222.9,590.01,0.7258,130.07,942.98,Presencial,Tarjeta Débito,Completada
VEN019667,20241103,2024-11-03,CLI0814,PROD0164,SUC010,1,2767.04,0.0,0.0,2767.04,2767.04,970.12,1796.92,0.6494,442.73,3209.77,Presencial,OXXO Pay,Completada
VEN019668,20240724,2024-07-24,CLI0237,PROD0115,SUC010,2,316.26,0.0,0.0,316.26,632.52,337.0,295.52,0.4672,101.2,733.72,Presencial,Tarjeta Crédito,Completada
VEN019669,20241215,2024-12-15,CLI0489,PROD0005,SUC007,4,378.89,0.0,0.0,378.89,1515.56,618.64,896.92,0.5918,242.49,1758.05,Presencial,OXXO Pay,Completada
VEN019670,20251122,2025-11-22,CLI0748,PROD0091,SUC002,1,244.61,0.15,36.69,207.92,207.92,117.71,90.21,0.4339,33.27,241.19,Presencial,Efectivo,Completada
VEN019671,20241107,2024-11-07,CLI0507,PROD0124,SUC008,5,685.96,0.15,514.47,583.07,2915.35,1775.6,1139.75,0.3909,466.46,3381.81,Presencial,Efectivo,Completada
VEN019672,20241118,2024-11-18,CLI0225,PROD0183,SUC007,1,2054.98,0.1,205.5,1849.48,1849.48,1449.79,399.69,0.2161,295.92,2145.4,Web,Efectivo,Completada
VEN019673,20251113,2025-11-13,CLI0910,PROD0090,SUC008,2,208.84,0.0,0.0,208.84,417.68,204.88,212.8,0.5095,66.83,484.51,Web,Efectivo,Completada
VEN019674,20250120,2025-01-20,CLI0594,PROD0134,SUC010,1,796.83,0.0,0.0,796.83,796.83,463.52,333.31,0.4183,127.49,924.32,Web,Tarjeta Débito,Completada
VEN019675,20250209,2025-02-09,CLI0935,PROD0117,SUC002,1,173.1,0.0,0.0,173.1,173.1,106.8,66.3,0.383,27.7,200.8,Presencial,Tarjeta Débito,Completada
VEN019676,20251113,2025-11-13,CLI0848,PROD0039,SUC002,4,526.35,0.0,0.0,526.35,2105.4,1042.8,1062.6,0.5047,336.86,2442.26,App Móvil,Transferencia,Completada
VEN019677,20241228,2024-12-28,CLI0880,PROD0020,SUC015,4,877.49,0.05,175.5,833.62,3334.48,1562.28,1772.2,0.5315,533.52,3868.0,App Móvil,OXXO Pay,Completada
VEN019678,20250604,2025-06-04,CLI0366,PROD0125,SUC005,4,540.75,0.0,0.0,540.75,2163.0,1390.8,772.2,0.357,346.08,2509.08,App Móvil,Tarjeta Débito,Completada
VEN019679,20240324,2024-03-24,CLI0990,PROD0032,SUC008,1,631.6,0.3,189.48,442.12,442.12,318.96,123.16,0.2786,70.74,512.86,Presencial,Tarjeta Crédito,Completada
VEN019680,20240531,2024-05-31,CLI0854,PROD0034,SUC014,1,707.67,0.1,70.77,636.9,636.9,276.42,360.48,0.566,101.9,738.8,Presencial,Tarjeta Crédito,Completada
VEN019681,20241130,2024-11-30,CLI0343,PROD0105,SUC020,1,484.09,0.1,48.41,435.68,435.68,248.34,187.34,0.43,69.71,505.39,App Móvil,Tarjeta Crédito,Completada
VEN019682,20241229,2024-12-29,CLI0901,PROD0133,SUC003,3,194.05,0.05,29.11,184.35,553.05,294.57,258.48,0.4674,88.49,641.54,Presencial,Tarjeta Débito,Completada
VEN019683,20251220,2025-12-20,CLI0757,PROD0093,SUC016,2,351.19,0.0,0.0,351.19,702.38,362.0,340.38,0.4846,112.38,814.76,Web,Tarjeta Débito,Completada
VEN019684,20251221,2025-12-21,CLI0726,PROD0165,SUC011,1,1600.01,0.0,0.0,1600.01,1600.01,328.96,1271.05,0.7944,256.0,1856.01,Presencial,Transferencia,Completada
VEN019685,20251109,2025-11-09,CLI0005,PROD0028,SUC002,3,558.6,0.0,0.0,558.6,1675.8,691.11,984.69,0.5876,268.13,1943.93,Presencial,Tarjeta Débito,Completada
VEN019686,20241021,2024-10-21,CLI0019,PROD0036,SUC004,2,577.43,0.0,0.0,577.43,1154.86,569.0,585.86,0.5073,184.78,1339.64,Web,Efectivo,Completada
VEN019687,20251220,2025-12-20,CLI0696,PROD0103,SUC015,1,581.04,0.0,0.0,581.04,581.04,301.62,279.42,0.4809,92.97,674.01,Web,Efectivo,Completada
VEN019688,20250613,2025-06-13,CLI0278,PROD0147,SUC018,2,2926.35,0.05,292.64,2780.03,5560.06,1641.1,3918.96,0.7048,889.61,6449.67,Presencial,Tarjeta Débito,Completada
VEN019689,20241125,2024-11-25,CLI0053,PROD0083,SUC001,2,328.08,0.1,65.62,295.27,590.54,314.76,275.78,0.467,94.49,685.03,Presencial,Tarjeta Crédito,Completada
VEN019690,20250628,2025-06-28,CLI0287,PROD0002,SUC006,2,257.01,0.1,51.4,231.31,462.62,273.98,188.64,0.4078,74.02,536.64,Web,Tarjeta Crédito,Completada
VEN019691,20240123,2024-01-23,CLI0840,PROD0114,SUC009,5,666.99,0.3,1000.48,466.89,2334.45,2263.45,71.0,0.0304,373.51,2707.96,Presencial,Efectivo,Completada
VEN019692,20240514,2024-05-14,CLI0473,PROD0140,SUC020,1,812.91,0.15,121.94,690.97,690.97,222.9,468.07,0.6774,110.56,801.53,Presencial,Tarjeta Débito,Completada
VEN019693,20251101,2025-11-01,CLI0613,PROD0038,SUC014,1,812.58,0.15,121.89,690.69,690.69,312.36,378.33,0.5478,110.51,801.2,Presencial,Tarjeta Crédito,Completada
VEN019694,20250514,2025-05-14,CLI0800,PROD0007,SUC009,1,1034.38,0.0,0.0,1034.38,1034.38,441.78,592.6,0.5729,165.5,1199.88,Presencial,Tarjeta Débito,Completada
VEN019695,20241114,2024-11-14,CLI0329,PROD0078,SUC005,2,451.6,0.05,45.16,429.02,858.04,491.98,366.06,0.4266,137.29,995.33,Web,Tarjeta Crédito,Completada
VEN019696,20250101,2025-01-01,CLI0009,PROD0005,SUC006,1,378.89,0.0,0.0,378.89,378.89,154.66,224.23,0.5918,60.62,439.51,Presencial,Efectivo,Completada
VEN019697,20251130,2025-11-30,CLI0329,PROD0061,SUC002,2,743.69,0.05,74.37,706.51,-1413.02,524.0,-889.02,0.6292,226.08,1639.1,Presencial,Efectivo,Devuelta
VEN019698,20250506,2025-05-06,CLI0960,PROD0003,SUC020,3,113.02,0.0,0.0,113.02,339.06,159.45,179.61,0.5297,54.25,393.31,Presencial,Tarjeta Débito,Completada
VEN019699,20241127,2024-11-27,CLI0486,PROD0030,SUC020,1,672.42,0.0,0.0,672.42,672.42,355.11,317.31,0.4719,107.59,780.01,Presencial,Tarjeta Débito,Completada
VEN019700,20240430,2024-04-30,CLI0572,PROD0058,SUC001,2,462.07,0.0,0.0,462.07,924.14,266.7,657.44,0.7114,147.86,1072.0,App Móvil,Tarjeta Débito,Completada
VEN019701,20241003,2024-10-03,CLI0765,PROD0013,SUC007,4,292.63,0.25,292.63,219.47,877.88,515.16,362.72,0.4132,140.46,1018.34,App Móvil,Tarjeta Crédito,Completada
